OPPORTUNITY_ID,OPPORTUNITY_NAME,STAGE_NAME,STAGE_START_DATE,STAGE_END_DATE,DAYS_IN_STAGE,TOTAL_AMOUNT
006Uy00000C8uR7IAJ,Service RCx+ P4P - USC Arcadia Hospital,1 Prospecting,2024-07-16 21:17:32 UTC,2024-11-18 19:34:40 UTC,125,117000
006Uy00000C8uR7IAJ,Service RCx+ P4P - USC Arcadia Hospital,8 Abandoned,2024-11-18 19:34:40 UTC,2024-12-31 00:00:00 UTC,43,116000
006Uy00000C8wslIAB,Service RCx+ P4P - Chino Valley Medical Center,1 Prospecting,2024-07-16 21:46:52 UTC,2024-12-12 19:06:42 UTC,149,146000
006Uy00000C8wslIAB,Service RCx+ P4P - Chino Valley Medical Center,8 Abandoned,2024-12-12 19:06:42 UTC,2024-12-31 00:00:00 UTC,19,146000
006Uy00000C8yrMIAR,Service RCx+ P4P - Queen of the Valley,1 Prospecting,2024-07-16 22:35:37 UTC,2024-08-06 17:56:32 UTC,21,82000
006Uy00000C8yrMIAR,Service RCx+ P4P - Queen of the Valley,2 Qualified,2024-08-06 17:56:32 UTC,2024-12-04 18:25:09 UTC,120,82000
006Uy00000C8yrMIAR,Service RCx+ P4P - Queen of the Valley,8 Abandoned,2024-12-04 18:25:09 UTC,2024-12-31 00:00:00 UTC,27,82000
006Uy00000CAjTEIA1,LPCH 730 Welch LED Upgrades,4 Proposal Submitted,2024-07-17 15:56:43 UTC,2025-01-21 16:24:37 UTC,188,134630
006Uy00000CAjTEIA1,LPCH 730 Welch LED Upgrades,6 Won,2025-01-21 16:24:37 UTC,2025-01-21 00:00:00 UTC,0,134630
006Uy00000CAtE2IAL,LPCH 700 Welch LED Upgrades,4 Proposal Submitted,2024-07-17 15:55:33 UTC,2025-01-21 16:57:42 UTC,188,99248
006Uy00000CAtE2IAL,LPCH 700 Welch LED Upgrades,6 Won,2025-01-21 16:57:42 UTC,2025-01-21 00:00:00 UTC,0,99248
006Uy00000CAvpKIAT,Service RCx+ P4P - Community Memorial Hospital,1 Prospecting,2024-07-17 16:24:35 UTC,2024-12-12 19:07:38 UTC,148,174000
006Uy00000CAvpKIAT,Service RCx+ P4P - Community Memorial Hospital,8 Abandoned,2024-12-12 19:07:38 UTC,2024-12-31 00:00:00 UTC,19,174000
006Uy00000CAx6LIAT,LPCH 750 Welch LED Upgrades,4 Proposal Submitted,2024-07-17 15:57:30 UTC,2025-01-21 16:15:32 UTC,188,126037
006Uy00000CAx6LIAT,LPCH 750 Welch LED Upgrades,6 Won,2025-01-21 16:15:32 UTC,2025-01-21 00:00:00 UTC,0,126037
006Uy00000CAxJFIA1,LPCH 770 Welch LED Upgrades,4 Proposal Submitted,2024-07-17 15:58:12 UTC,2024-12-02 21:19:08 UTC,138,143593
006Uy00000CAxJFIA1,LPCH 770 Welch LED Upgrades,6 Won,2024-12-02 21:19:08 UTC,2024-12-02 00:00:00 UTC,0,143593
006Uy00000CAxUXIA1,LPCH 777 Welch LED Upgrades,4 Proposal Submitted,2024-07-17 15:59:00 UTC,2025-01-21 16:02:56 UTC,188,47803
006Uy00000CAxUXIA1,LPCH 777 Welch LED Upgrades,6 Won,2025-01-21 16:02:56 UTC,2025-01-21 00:00:00 UTC,0,47803
006Uy00000CB1YAIA1,Service RCx+ P4P - County of Riverside,1 Prospecting,2024-07-17 16:43:39 UTC,2024-12-12 19:10:56 UTC,148,216000
006Uy00000CB1YAIA1,Service RCx+ P4P - County of Riverside,8 Abandoned,2024-12-12 19:10:56 UTC,2024-12-31 00:00:00 UTC,19,216000
006Uy00000CBCoXIAX,Service RCx+ P4P - Fairview Developmental Center,1 Prospecting,2024-07-17 16:55:03 UTC,2024-08-02 18:08:03 UTC,16,141000
006Uy00000CBCoXIAX,Service RCx+ P4P - Fairview Developmental Center,8 Abandoned,2024-08-02 18:08:03 UTC,2024-12-31 00:00:00 UTC,151,140000
006Uy00000CCL8IIAX,Service RCx+ P4P - Los Robles Regional Medical Center,1 Prospecting,2024-07-17 21:29:16 UTC,2024-12-12 19:12:20 UTC,148,143000
006Uy00000CCL8IIAX,Service RCx+ P4P - Los Robles Regional Medical Center,8 Abandoned,2024-12-12 19:12:20 UTC,2024-12-31 00:00:00 UTC,19,142000
006Uy00000CCPgUIAX,Service RCx+ P4P - Hemet Global Medical Center,1 Prospecting,2024-07-17 21:20:23 UTC,2024-07-30 18:34:51 UTC,13,72000
006Uy00000CCPgUIAX,Service RCx+ P4P - Hemet Global Medical Center,2 Qualified,2024-07-30 18:34:51 UTC,2025-03-13 18:06:56 UTC,226,72000
006Uy00000CCPgUIAX,Service RCx+ P4P - Hemet Global Medical Center,8 Abandoned,2025-03-13 18:06:56 UTC,2025-03-31 00:00:00 UTC,18,72000
006Uy00000CCfgPIAT,Service RCx+ P4P- Pomona Valley Hospital Medical Center (PVHMC),1 Prospecting,2024-07-17 22:21:43 UTC,2024-07-23 21:08:22 UTC,6,148000
006Uy00000CCfgPIAT,Service RCx+ P4P- Pomona Valley Hospital Medical Center (PVHMC),2 Qualified,2024-07-23 21:08:22 UTC,2026-01-31 00:00:00 UTC,557,148000
006Uy00000CDla7IAD,"FCX TCT CTs 666 3rd - Ennell Electric - NY,NY",4 Proposal Submitted,2024-07-18 13:36:49 UTC,2024-07-18 14:56:52 UTC,0,3650
006Uy00000CDla7IAD,"FCX TCT CTs 666 3rd - Ennell Electric - NY,NY",5 Negotiation/Review,2024-07-18 14:56:52 UTC,2024-07-22 21:26:34 UTC,4,3650
006Uy00000CDla7IAD,"FCX TCT CTs 666 3rd - Ennell Electric - NY,NY",6 Won,2024-07-22 21:26:34 UTC,2024-07-22 00:00:00 UTC,0,3650
006Uy00000CEDrJIAX,Power Measurement Study - Taconic - 619 W 54th Street,3 Discovery,2024-07-18 14:55:53 UTC,2024-11-20 16:29:30 UTC,125,6000
006Uy00000CEDrJIAX,Power Measurement Study - Taconic - 619 W 54th Street,5 Negotiation/Review,2024-11-20 16:29:30 UTC,2024-11-21 12:27:21 UTC,1,5054
006Uy00000CEDrJIAX,Power Measurement Study - Taconic - 619 W 54th Street,6 Won,2024-11-21 12:27:21 UTC,2024-11-21 00:00:00 UTC,0,5054
006Uy00000CF359IAD,Flint Hills Pine Bend Coke fines removal 2024 ST,1 Prospecting,2024-07-18 18:10:06 UTC,2024-09-12 16:02:45 UTC,56,0
006Uy00000CF359IAD,Flint Hills Pine Bend Coke fines removal 2024 ST,4 Proposal Submitted,2024-09-12 16:02:45 UTC,2024-11-04 18:22:00 UTC,53,697515
006Uy00000CF359IAD,Flint Hills Pine Bend Coke fines removal 2024 ST,7 Lost,2024-11-04 18:22:00 UTC,2024-11-04 00:00:00 UTC,0,697515
006Uy00000CFCd4IAH,Furnish RoCoil CTs - Stanco Systems - 51 Astor Place,1 Prospecting,2024-07-18 19:01:20 UTC,2024-11-12 21:08:20 UTC,117,1607
006Uy00000CFCd4IAH,Furnish RoCoil CTs - Stanco Systems - 51 Astor Place,5 Negotiation/Review,2024-11-12 21:08:20 UTC,2024-11-20 14:02:03 UTC,8,1606.59
006Uy00000CFCd4IAH,Furnish RoCoil CTs - Stanco Systems - 51 Astor Place,6 Won,2024-11-20 14:02:03 UTC,2024-11-20 00:00:00 UTC,0,1606.59
006Uy00000CGDdVIAX,"FCx (1) Water Meter - Aerok Inc - 399 Park Avenue (Modern Bagel, Retail)",4 Proposal Submitted,2024-07-19 01:18:49 UTC,2024-09-25 13:50:55 UTC,68,2660
006Uy00000CGDdVIAX,"FCx (1) Water Meter - Aerok Inc - 399 Park Avenue (Modern Bagel, Retail)",5 Negotiation/Review,2024-09-25 13:50:55 UTC,2024-09-27 19:28:47 UTC,2,2660
006Uy00000CGDdVIAX,"FCx (1) Water Meter - Aerok Inc - 399 Park Avenue (Modern Bagel, Retail)",6 Won,2024-09-27 19:28:47 UTC,2024-09-27 00:00:00 UTC,0,2660
006Uy00000CI1jWIAT,O&M Leachate 3M Decatur AL,0 Target,2024-07-19 17:03:42 UTC,2024-07-29 21:45:15 UTC,10,0
006Uy00000CI1jWIAT,O&M Leachate 3M Decatur AL,8 Abandoned,2024-07-29 21:45:15 UTC,2024-12-31 00:00:00 UTC,155,0
006Uy00000CO2WPIA1,Sigma Foods Pilot Project,1 Prospecting,2024-07-22 15:00:24 UTC,2024-11-07 14:54:04 UTC,108,3000000
006Uy00000CO2WPIA1,Sigma Foods Pilot Project,3 Discovery,2024-11-07 14:54:04 UTC,2025-03-17 15:03:53 UTC,130,3000000
006Uy00000CO2WPIA1,Sigma Foods Pilot Project,2 Qualified,2025-03-17 15:03:53 UTC,2025-04-10 23:39:59 UTC,24,3000000
006Uy00000CO2WPIA1,Sigma Foods Pilot Project,4 Proposal Submitted,2025-04-10 23:39:59 UTC,2025-05-23 16:51:55 UTC,43,50000
006Uy00000CO2WPIA1,Sigma Foods Pilot Project,6 Won,2025-05-23 16:51:55 UTC,2025-05-23 00:00:00 UTC,0,50000
006Uy00000CO3ymIAD,Baylor University CUP - Kiewit - Waco TX,1 Prospecting,2024-07-22 16:15:04 UTC,2024-11-22 01:37:23 UTC,123,195000000
006Uy00000CO3ymIAD,Baylor University CUP - Kiewit - Waco TX,2 Qualified,2024-11-22 01:37:23 UTC,2025-07-17 19:42:34 UTC,237,180000000
006Uy00000CO3ymIAD,Baylor University CUP - Kiewit - Waco TX,7 Lost,2025-07-17 19:42:34 UTC,2026-06-01 00:00:00 UTC,319,180000000
006Uy00000COmiwIAD,FICx- Remote Metering System-SPIGRO MANAGEMENT,4 Proposal Submitted,2024-07-22 17:37:40 UTC,2025-06-23 16:58:41 UTC,336,755000
006Uy00000COmiwIAD,FICx- Remote Metering System-SPIGRO MANAGEMENT,8 Abandoned,2025-06-23 16:58:41 UTC,2025-06-23 00:00:00 UTC,0,755000
006Uy00000COwLlIAL,"F,I,C (1) meter 3FL tenant Humble _VNO_512 West 22nd",4 Proposal Submitted,2024-07-22 19:10:50 UTC,2024-07-30 13:51:02 UTC,8,106000
006Uy00000COwLlIAL,"F,I,C (1) meter 3FL tenant Humble _VNO_512 West 22nd",5 Negotiation/Review,2024-07-30 13:51:02 UTC,2024-07-31 14:43:47 UTC,1,106000
006Uy00000COwLlIAL,"F,I,C (1) meter 3FL tenant Humble _VNO_512 West 22nd",6 Won,2024-07-31 14:43:47 UTC,2024-07-31 00:00:00 UTC,0,106000
006Uy00000COwlVIAT,"F,I,C (1) Multi-channel meter 3FL AHU's_VNO_512 West 22nd",4 Proposal Submitted,2024-07-22 18:12:05 UTC,2024-07-30 13:41:23 UTC,8,10600
006Uy00000COwlVIAT,"F,I,C (1) Multi-channel meter 3FL AHU's_VNO_512 West 22nd",5 Negotiation/Review,2024-07-30 13:41:23 UTC,2024-07-31 16:18:54 UTC,1,10600
006Uy00000COwlVIAT,"F,I,C (1) Multi-channel meter 3FL AHU's_VNO_512 West 22nd",6 Won,2024-07-31 16:18:54 UTC,2024-07-31 00:00:00 UTC,0,10600
006Uy00000CPVT8IAP,"Lighting Audits, Amazon EOL Project, 33 Sites, No. America",3 Discovery,2024-07-22 20:22:48 UTC,2024-07-22 21:28:58 UTC,0,300000
006Uy00000CPVT8IAP,"Lighting Audits, Amazon EOL Project, 33 Sites, No. America",5 Negotiation/Review,2024-07-22 21:28:58 UTC,2024-07-25 21:12:20 UTC,3,180000
006Uy00000CPVT8IAP,"Lighting Audits, Amazon EOL Project, 33 Sites, No. America",6 Won,2024-07-25 21:12:20 UTC,2024-07-25 00:00:00 UTC,0,180000
006Uy00000CPrBtIAL,Service RCx+ P4P - Prime Healthcare Services,1 Prospecting,2024-07-22 21:14:44 UTC,2024-08-05 14:52:20 UTC,14,146000
006Uy00000CPrBtIAL,Service RCx+ P4P - Prime Healthcare Services,2 Qualified,2024-08-05 14:52:20 UTC,2024-11-20 22:18:27 UTC,107,146000
006Uy00000CPrBtIAL,Service RCx+ P4P - Prime Healthcare Services,7 Lost,2024-11-20 22:18:27 UTC,2024-12-31 00:00:00 UTC,41,146000
006Uy00000CRi65IAD,"Natural Gas - Cornerstone - Houston, TX",3 Discovery,2024-07-23 14:58:19 UTC,2025-08-15 16:35:06 UTC,388,1050.84
006Uy00000CRi65IAD,"Natural Gas - Cornerstone - Houston, TX",4 Proposal Submitted,2025-08-15 16:35:06 UTC,2025-09-01 00:00:00 UTC,17,3148.74
006Uy00000CRiqrIAD,"Natural Gas - Cornerstone - Elizabethton, TN",3 Discovery,2024-07-23 15:00:51 UTC,2024-09-25 18:36:09 UTC,64,3081.96
006Uy00000CRiqrIAD,"Natural Gas - Cornerstone - Elizabethton, TN",5 Negotiation/Review,2024-09-25 18:36:09 UTC,2024-09-26 19:10:15 UTC,1,3081.96
006Uy00000CRiqrIAD,"Natural Gas - Cornerstone - Elizabethton, TN",6 Won,2024-09-26 19:10:15 UTC,2024-09-26 00:00:00 UTC,0,3081.96
006Uy00000CShRNIA1,3M Decatur Al,0 Target,2024-07-23 19:13:57 UTC,2025-01-03 13:54:04 UTC,164,150000
006Uy00000CShRNIA1,3M Decatur Al,8 Abandoned,2025-01-03 13:54:04 UTC,2025-01-03 00:00:00 UTC,0,150000
006Uy00000CSoSpIAL,Teva water reuse SLC,0 Target,2024-07-23 19:21:58 UTC,2025-01-04 14:06:16 UTC,165,1000000
006Uy00000CSoSpIAL,Teva water reuse SLC,8 Abandoned,2025-01-04 14:06:16 UTC,2025-03-24 00:00:00 UTC,79,1000000
006Uy00000CSoZGIA1,"FiCx Meter Head - JLL 330 Madison Ave, Sovereign Bank",4 Proposal Submitted,2024-07-23 19:02:25 UTC,2024-09-11 14:32:11 UTC,50,3600
006Uy00000CSoZGIA1,"FiCx Meter Head - JLL 330 Madison Ave, Sovereign Bank",5 Negotiation/Review,2024-09-11 14:32:11 UTC,2024-09-18 14:27:04 UTC,7,3574
006Uy00000CSoZGIA1,"FiCx Meter Head - JLL 330 Madison Ave, Sovereign Bank",6 Won,2024-09-18 14:27:04 UTC,2024-09-18 00:00:00 UTC,0,3500
006Uy00000CSv69IAD,CVR Coffeyville,0 Target,2024-07-23 19:09:02 UTC,2025-02-24 22:58:03 UTC,216,1000000
006Uy00000CSv69IAD,CVR Coffeyville,8 Abandoned,2025-02-24 22:58:03 UTC,2025-02-24 00:00:00 UTC,0,1000000
006Uy00000CSz1dIAD,St. Croix Desalination,0 Target,2024-07-23 19:01:35 UTC,2024-09-27 11:37:48 UTC,66,200000
006Uy00000CSz1dIAD,St. Croix Desalination,1 Prospecting,2024-09-27 11:37:48 UTC,2024-11-04 13:47:06 UTC,38,200000
006Uy00000CSz1dIAD,St. Croix Desalination,3 Discovery,2024-11-04 13:47:06 UTC,2025-06-24 14:56:50 UTC,232,15000000
006Uy00000CSz1dIAD,St. Croix Desalination,8 Abandoned,2025-06-24 14:56:50 UTC,2025-09-01 00:00:00 UTC,69,15000000
006Uy00000CUoTWIA1,Energy/Sustainability,0 Target,2024-07-24 13:23:26 UTC,2024-12-01 00:00:00 UTC,130,1
006Uy00000CYIRqIAP,"LED Upgrade, Amazon EOL Sites, DEN2",3 Discovery,2024-07-25 12:30:11 UTC,2025-08-04 14:38:02 UTC,375,1576846
006Uy00000CYIRqIAP,"LED Upgrade, Amazon EOL Sites, DEN2",4 Proposal Submitted,2025-08-04 14:38:02 UTC,2025-10-02 21:53:39 UTC,59,1251431
006Uy00000CYIRqIAP,"LED Upgrade, Amazon EOL Sites, DEN2",5 Negotiation/Review,2025-10-02 21:53:39 UTC,2025-10-08 18:34:11 UTC,6,1229165
006Uy00000CYIRqIAP,"LED Upgrade, Amazon EOL Sites, DEN2",6 Won,2025-10-08 18:34:11 UTC,2025-10-08 00:00:00 UTC,0,1229165
006Uy00000CYIbYIAX,"LED Upgrade, Amazon EOL Sites, SJC7",3 Discovery,2024-07-25 12:47:50 UTC,2025-05-06 23:22:21 UTC,285,1815515
006Uy00000CYIbYIAX,"LED Upgrade, Amazon EOL Sites, SJC7",4 Proposal Submitted,2025-05-06 23:22:21 UTC,2026-10-15 00:00:00 UTC,527,1465866.77
006Uy00000CYJitIAH,"LED Upgrade, Amazon EOL Sites, LGB5 San Bernadino, CA",3 Discovery,2024-07-25 12:44:35 UTC,2024-09-30 13:12:10 UTC,67,1796992
006Uy00000CYJitIAH,"LED Upgrade, Amazon EOL Sites, LGB5 San Bernadino, CA",4 Proposal Submitted,2024-09-30 13:12:10 UTC,2024-10-16 16:40:45 UTC,16,1489877
006Uy00000CYJitIAH,"LED Upgrade, Amazon EOL Sites, LGB5 San Bernadino, CA",5 Negotiation/Review,2024-10-16 16:40:45 UTC,2024-10-28 16:33:02 UTC,12,1398233.95
006Uy00000CYJitIAH,"LED Upgrade, Amazon EOL Sites, LGB5 San Bernadino, CA",6 Won,2024-10-28 16:33:02 UTC,2024-10-28 00:00:00 UTC,0,1398233.95
006Uy00000CYKjlIAH,"LED Upgrade, Amazon EOL Sites, CLE5 Twinsburg, OH",3 Discovery,2024-07-25 12:21:04 UTC,2024-09-30 13:15:43 UTC,67,321777
006Uy00000CYKjlIAH,"LED Upgrade, Amazon EOL Sites, CLE5 Twinsburg, OH",4 Proposal Submitted,2024-09-30 13:15:43 UTC,2025-01-17 18:21:14 UTC,109,358915.89
006Uy00000CYKjlIAH,"LED Upgrade, Amazon EOL Sites, CLE5 Twinsburg, OH",5 Negotiation/Review,2025-01-17 18:21:14 UTC,2025-01-22 11:19:43 UTC,5,358915.89
006Uy00000CYKjlIAH,"LED Upgrade, Amazon EOL Sites, CLE5 Twinsburg, OH",6 Won,2025-01-22 11:19:43 UTC,2025-01-22 00:00:00 UTC,0,367745.07
006Uy00000CYL4kIAH,"LED Upgrade, Amazon EOL Sites, CVG5 Hebron, KY",3 Discovery,2024-07-25 12:27:20 UTC,2024-08-29 14:34:15 UTC,35,643124
006Uy00000CYL4kIAH,"LED Upgrade, Amazon EOL Sites, CVG5 Hebron, KY",4 Proposal Submitted,2024-08-29 14:34:15 UTC,2025-02-27 13:41:07 UTC,182,643124
006Uy00000CYL4kIAH,"LED Upgrade, Amazon EOL Sites, CVG5 Hebron, KY",5 Negotiation/Review,2025-02-27 13:41:07 UTC,2025-02-27 18:31:38 UTC,0,597594
006Uy00000CYL4kIAH,"LED Upgrade, Amazon EOL Sites, CVG5 Hebron, KY",6 Won,2025-02-27 18:31:38 UTC,2025-02-27 00:00:00 UTC,0,597594
006Uy00000CYLpVIAX,"LED Upgrade, Amazon EOL Sites, LGB4 Redlands, CA",3 Discovery,2024-07-25 12:35:34 UTC,2024-10-10 21:43:05 UTC,77,1576846
006Uy00000CYLpVIAX,"LED Upgrade, Amazon EOL Sites, LGB4 Redlands, CA",4 Proposal Submitted,2024-10-10 21:43:05 UTC,2024-10-16 16:47:48 UTC,6,1173660
006Uy00000CYLpVIAX,"LED Upgrade, Amazon EOL Sites, LGB4 Redlands, CA",5 Negotiation/Review,2024-10-16 16:47:48 UTC,2024-10-28 16:31:39 UTC,12,885783.91
006Uy00000CYLpVIAX,"LED Upgrade, Amazon EOL Sites, LGB4 Redlands, CA",6 Won,2024-10-28 16:31:39 UTC,2024-10-28 00:00:00 UTC,0,885783.91
006Uy00000CYNcnIAH,"LED Upgrade, Amazon EOL Sites, SMF5",3 Discovery,2024-07-25 12:52:39 UTC,2026-04-30 00:00:00 UTC,644,1815515
006Uy00000CYO4DIAX,"LED Upgrade, Amazon EOL Sites, STL5",3 Discovery,2024-07-25 12:55:59 UTC,2026-06-30 00:00:00 UTC,705,502524
006Uy00000CYzYQIA1,FiCx Meter Head - Tishman 30 Rock Moleskine,4 Proposal Submitted,2024-07-25 15:59:10 UTC,2024-08-23 17:00:00 UTC,29,3600
006Uy00000CYzYQIA1,FiCx Meter Head - Tishman 30 Rock Moleskine,8 Abandoned,2024-08-23 17:00:00 UTC,2024-09-04 00:00:00 UTC,12,3600
006Uy00000CZBBPIA5,"Recommission Meters and DGP - BU (BUMC) - 750 Harrison Ave,  MA",3 Discovery,2024-07-25 16:43:15 UTC,2024-09-25 20:24:59 UTC,62,15050
006Uy00000CZBBPIA5,"Recommission Meters and DGP - BU (BUMC) - 750 Harrison Ave,  MA",5 Negotiation/Review,2024-09-25 20:24:59 UTC,2024-09-26 14:56:49 UTC,1,15050
006Uy00000CZBBPIA5,"Recommission Meters and DGP - BU (BUMC) - 750 Harrison Ave,  MA",6 Won,2024-09-26 14:56:49 UTC,2024-09-26 00:00:00 UTC,0,15050
006Uy00000CZQDdIAP,Cx Single Channel troubleshoot ARE 840 Winter St Waltham,4 Proposal Submitted,2024-07-25 17:01:12 UTC,2025-06-18 10:58:33 UTC,328,4200
006Uy00000CZQDdIAP,Cx Single Channel troubleshoot ARE 840 Winter St Waltham,1 Prospecting,2025-06-18 10:58:33 UTC,2026-04-30 00:00:00 UTC,316,4200
006Uy00000CaJEvIAN,FCX Electric Meter - Ennell Group - 156 W 56th NYC,4 Proposal Submitted,2024-07-25 20:20:13 UTC,2024-07-29 19:54:55 UTC,4,3200
006Uy00000CaJEvIAN,FCX Electric Meter - Ennell Group - 156 W 56th NYC,5 Negotiation/Review,2024-07-29 19:54:55 UTC,2024-08-06 10:47:03 UTC,8,3200
006Uy00000CaJEvIAN,FCX Electric Meter - Ennell Group - 156 W 56th NYC,6 Won,2024-08-06 10:47:03 UTC,2024-08-06 00:00:00 UTC,0,3200
006Uy00000CaoLxIAJ,City of Oakland Phase 2 - OBF Turnkey Implementation (Group 2.3 Controls),1 Prospecting,2024-07-25 22:26:38 UTC,2024-12-10 17:52:26 UTC,138,1380000
006Uy00000CaoLxIAJ,City of Oakland Phase 2 - OBF Turnkey Implementation (Group 2.3 Controls),2 Qualified,2024-12-10 17:52:26 UTC,2025-07-17 18:59:30 UTC,219,1300000
006Uy00000CaoLxIAJ,City of Oakland Phase 2 - OBF Turnkey Implementation (Group 2.3 Controls),0 Target,2025-07-17 18:59:30 UTC,2026-11-30 00:00:00 UTC,501,650000
006Uy00000CbncLIAR,R.D. OFFUT,0 Target,2024-07-26 12:01:54 UTC,2025-07-14 12:41:16 UTC,353,5000000
006Uy00000CbncLIAR,R.D. OFFUT,8 Abandoned,2025-07-14 12:41:16 UTC,2025-07-14 00:00:00 UTC,0,5000000
006Uy00000CbpmDIAR,Marathon GBR Oily Sludge- LT,0 Target,2024-07-26 12:26:33 UTC,2026-01-02 00:00:00 UTC,525,1
006Uy00000CcUuHIAV,"FCX (1) Meter with Cts- Allstate 1350 AOTA, 27th FL",4 Proposal Submitted,2024-07-26 15:47:30 UTC,2024-09-05 14:45:11 UTC,41,2900
006Uy00000CcUuHIAV,"FCX (1) Meter with Cts- Allstate 1350 AOTA, 27th FL",5 Negotiation/Review,2024-09-05 14:45:11 UTC,2024-09-10 20:04:11 UTC,5,2900
006Uy00000CcUuHIAV,"FCX (1) Meter with Cts- Allstate 1350 AOTA, 27th FL",6 Won,2024-09-10 20:04:11 UTC,2024-09-10 00:00:00 UTC,0,2900
006Uy00000CdSC3IAN,AMI Project LGA and JFK - PANYNJ - NYC,4 Proposal Submitted,2024-07-26 19:22:09 UTC,2024-07-26 19:34:39 UTC,0,111631
006Uy00000CdSC3IAN,AMI Project LGA and JFK - PANYNJ - NYC,5 Negotiation/Review,2024-07-26 19:34:39 UTC,2024-07-29 22:33:56 UTC,3,111631
006Uy00000CdSC3IAN,AMI Project LGA and JFK - PANYNJ - NYC,6 Won,2024-07-29 22:33:56 UTC,2024-07-29 00:00:00 UTC,0,111631
006Uy00000ChA6sIAF,FICx (1) Cell Modem-Boston Properties-399 Park Avenue,4 Proposal Submitted,2024-07-28 13:12:01 UTC,2024-07-31 18:23:05 UTC,3,2500
006Uy00000ChA6sIAF,FICx (1) Cell Modem-Boston Properties-399 Park Avenue,5 Negotiation/Review,2024-07-31 18:23:05 UTC,2024-08-05 19:54:31 UTC,5,2500
006Uy00000ChA6sIAF,FICx (1) Cell Modem-Boston Properties-399 Park Avenue,6 Won,2024-08-05 19:54:31 UTC,2024-08-05 00:00:00 UTC,0,2500
006Uy00000Cih5aIAB,FCx DGP Flow meter Millennium Partners Winthrop Center Boston MA 02110,4 Proposal Submitted,2024-07-29 13:32:34 UTC,2024-08-01 12:33:49 UTC,3,8479
006Uy00000Cih5aIAB,FCx DGP Flow meter Millennium Partners Winthrop Center Boston MA 02110,5 Negotiation/Review,2024-08-01 12:33:49 UTC,2024-08-06 10:44:36 UTC,5,7479
006Uy00000Cih5aIAB,FCx DGP Flow meter Millennium Partners Winthrop Center Boston MA 02110,6 Won,2024-08-06 10:44:36 UTC,2024-08-06 00:00:00 UTC,0,7479
006Uy00000ClFG1IAN,"Solar Project Due Diligence - Veolia - TWI Sauget, IL",3 Discovery,2024-07-29 22:15:19 UTC,2024-09-24 23:26:53 UTC,57,49973
006Uy00000ClFG1IAN,"Solar Project Due Diligence - Veolia - TWI Sauget, IL",4 Proposal Submitted,2024-09-24 23:26:53 UTC,2024-12-06 19:22:50 UTC,73,49973
006Uy00000ClFG1IAN,"Solar Project Due Diligence - Veolia - TWI Sauget, IL",5 Negotiation/Review,2024-12-06 19:22:50 UTC,2024-12-17 16:52:55 UTC,11,49973
006Uy00000ClFG1IAN,"Solar Project Due Diligence - Veolia - TWI Sauget, IL",6 Won,2024-12-17 16:52:55 UTC,2024-12-17 00:00:00 UTC,0,49973
006Uy00000CmK2LIAV,FCX Electric Meter - CB Developers - NYC,4 Proposal Submitted,2024-07-30 12:27:56 UTC,2024-08-19 15:35:58 UTC,20,2100
006Uy00000CmK2LIAV,FCX Electric Meter - CB Developers - NYC,7 Lost,2024-08-19 15:35:58 UTC,2024-08-31 00:00:00 UTC,12,2100
006Uy00000CmPbVIAV,"DC14 - UPS Replacement, NETA-QAQC, Ashburn, Equinix",3 Discovery,2024-07-30 13:10:45 UTC,2024-11-15 21:01:32 UTC,108,300000
006Uy00000CmPbVIAV,"DC14 - UPS Replacement, NETA-QAQC, Ashburn, Equinix",7 Lost,2024-11-15 21:01:32 UTC,2025-02-03 00:00:00 UTC,80,300000
006Uy00000CmV93IAF,"AT1-4 - SSA PLC Upgrade, Atlanta, Equinix (OPS)",3 Discovery,2024-07-30 13:38:49 UTC,2024-07-30 14:03:58 UTC,0,250000
006Uy00000CmV93IAF,"AT1-4 - SSA PLC Upgrade, Atlanta, Equinix (OPS)",8 Abandoned,2024-07-30 14:03:58 UTC,2024-10-01 00:00:00 UTC,63,250000
006Uy00000CmfWcIAJ,"AT1-7 - STS/PDU Upgrade, Atlanta, Equinix",3 Discovery,2024-07-30 14:15:55 UTC,2025-02-24 20:26:16 UTC,209,80000
006Uy00000CmfWcIAJ,"AT1-7 - STS/PDU Upgrade, Atlanta, Equinix",8 Abandoned,2025-02-24 20:26:16 UTC,2025-04-01 00:00:00 UTC,36,80000
006Uy00000Cn6qCIAR,"FCx AMI - Oxford Property Group - 222 Berkeley Boston, MA",4 Proposal Submitted,2024-07-30 16:49:07 UTC,2025-05-28 19:53:38 UTC,302,22659
006Uy00000Cn6qCIAR,"FCx AMI - Oxford Property Group - 222 Berkeley Boston, MA",8 Abandoned,2025-05-28 19:53:38 UTC,2025-07-31 00:00:00 UTC,64,21659
006Uy00000CniXFIAZ,"FCx AMI - Newmark - 640 Memorial Dr Cambridge, MA",4 Proposal Submitted,2024-07-30 17:56:37 UTC,2025-04-28 15:17:08 UTC,272,17250
006Uy00000CniXFIAZ,"FCx AMI - Newmark - 640 Memorial Dr Cambridge, MA",1 Prospecting,2025-04-28 15:17:08 UTC,2025-07-09 14:41:24 UTC,72,17250
006Uy00000CniXFIAZ,"FCx AMI - Newmark - 640 Memorial Dr Cambridge, MA",8 Abandoned,2025-07-09 14:41:24 UTC,2025-08-31 00:00:00 UTC,53,17250
